Nome: SAO PAULO - MIRANTE
Codigo Estacao: A701
Latitude: -23.496294
Longitude: -46.620088
Altitude: 785.64
Situacao: Operante
Data Inicial: 2017-04-12
Data Final: 2017-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR, AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(W/m²);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2017-10-29;0400;0;922,7;1011,375782;922,9;922,5;-3,54;24;22,4;16,4;22,9;22,4;16,6;16,4;12,4;69;67;69;264;2,5;1,4;
2017-10-29;0500;0;922,4;1011,267234;922,7;922,4;-3,54;23;21,7;16,5;22,6;21,7;16,6;16,4;12,4;72;69;72;253;2,7;1;
2017-10-29;0600;0;922,7;1011,785886;922,8;922,3;-3,54;23;21,1;16,6;21,9;20,9;16,7;16,4;12,4;76;72;76;241;2,8;1,6;
2017-10-29;0700;0;923;1012,178301;923;922,5;-3,54;22;20,9;16,5;21,3;20,9;16,6;16,3;12,3;76;74;76;65;2,8;0;
2017-10-29;0800;0;923,9;1013,324433;923,9;923;-3,527;22;20,4;16,1;20,9;20,4;16,6;16,1;12,3;77;76;76;184;5,5;2,7;
2017-10-29;0900;0;924,3;1014,083348;924,3;923,9;73,751;21;19,4;15,1;20,4;19,4;16,1;15,1;12,4;79;76;76;153;6;1,9;
2017-10-29;1000;0;925;1014,690837;925;924,3;525,22;21;19,9;15;20;19,4;15,3;14,8;12,8;76;73;73;101;4;2;
2017-10-29;1100;0;925,8;1015,536347;925,9;925;694,647;22;20;15,3;20,2;19,8;15,6;14,9;12,9;75;72;74;120;3,4;1,2;
2017-10-29;1200;0;926,4;1015,843118;926,4;925,8;1066,846;23;21,1;15,4;21,2;20;15,8;15,2;13,2;75;70;70;134;3,1;,9;
2017-10-29;1300;0;926,4;1015,557657;926,6;926,1;1194,482;24;22;15,7;22,5;21;16,3;15,2;13,2;71;66;68;343;2,9;,7;
2017-10-29;1400;0;925,6;1014,397264;926,4;925,6;1708,454;25;22,9;16,7;24,3;21,9;17,7;15,8;13,4;70;64;68;339;7;3,2;
2017-10-29;1500;0;925,1;1013,536682;925,6;925,1;2355,698;26;23,9;15,7;24,6;22,8;17,5;15,4;14,1;69;58;60;332;10,6;4,4;
2017-10-29;1600;0;924,6;1013,051197;925,2;924,6;1442,895;26;23,7;14,7;24,8;23,6;16,3;14,4;13,7;61;56;57;327;10,6;3,8;
2017-10-29;1700;0;923,9;1012,097697;924,6;923,8;1635,12;27;24,3;15,4;24,6;23,7;15,4;14,4;14,2;58;55;58;280;7,2;2,2;
2017-10-29;1800;0;923,2;1011,392917;923,9;923,2;1047,242;27;24,1;15,1;24,9;23,9;15,7;14,5;13,3;58;55;57;264;4,2;1,3;
2017-10-29;1900;0;923,6;1012,39372;923,7;923,1;351,938;26;22,3;17,4;24,1;22,3;17,4;14,7;12,9;74;56;74;209;5,8;2,7;
2017-10-29;2000;0;923;1012,114851;923,6;922,9;266,359;25;21,1;16,8;22,3;21;17,5;16,7;12,7;77;74;76;166;5,8;1,5;
2017-10-29;2100;0;924;1013,561876;924;923;91,266;24;20;16,3;21,1;20;16,8;16,3;12,5;80;76;80;161;5,8;3;
2017-10-29;2200;0;924,6;1014,380356;924,6;924;1,054;22;19,5;16;20;19,5;16,4;16;12,5;81;80;80;151;6,4;1,9;
2017-10-29;2300;0;924,8;1014,728476;924,8;924,5;-2,072;22;19,1;15,7;19,6;19,1;16,1;15,7;12,5;81;80;81;121;4,3;1,6;
2017-10-30;0000;0;924,5;1014,431525;924,9;924,5;-3,307;21;19;15,6;19,1;18,9;15,7;15,5;12,4;81;81;81;104;3,4;1,6;
2017-10-30;0100;0;924,6;1014,573502;924,6;924,3;-3,54;21;18,9;15,5;19;18,9;15,6;15,4;12,4;81;80;80;110;3,7;,8;
2017-10-30;0200;0;923,9;1013,740959;924,7;923,9;-3,54;20;19,1;15,6;19,1;18,8;15,7;15,4;12,4;81;80;80;96;2,6;1,3;
2017-10-30;0300;0;923,3;1013,082614;923,9;923,3;-3,539;20;19,1;15,8;19,2;19;15,8;15,6;12,4;81;80;81;53;3,3;,9;
2017-10-30;0400;0;922,8;1012,598342;923,3;922,8;-3,533;20;18,9;15,9;19,2;18,9;15,9;15,8;12,4;83;81;83;97;3,7;2,2;
2017-10-30;0500;0;922,5;1012,236974;922,8;922,4;-1,822;20;19;15,9;19;18,8;16;15,9;12,3;83;82;82;119;4,6;2,1;
2017-10-30;0600;0;922,8;1012,921473;922,8;922,4;-1,623;20;17,9;15,6;19;17,9;16,1;15,4;12,3;86;82;86;174;6,2;3,2;
2017-10-30;0700;0;923,3;1013,437869;923,3;922,8;-1,699;20;18;15,9;18,1;17,8;15,9;15,6;12,3;88;86;87;215;5,8;1,3;
2017-10-30;0800;,6;922,4;1012,417625;923,3;922,3;-2,609;20;18,1;15,8;18,1;18;15,9;15,7;12,3;87;86;86;127;3,7;1,5;
2017-10-30;0900;,2;921,8;1011,694422;922,5;921,8;42,311;20;18,3;15,8;18,4;18,1;15,9;15,7;12,3;86;85;85;69;4,5;2,4;
2017-10-30;1000;,4;922,1;1011,991378;922,1;921,5;119,278;19;18,4;16,1;18,4;18,2;16,1;15,7;12,3;87;85;86;84;7;1,9;
2017-10-30;1100;0;922,5;1012,236974;922,5;921,9;411,454;20;19;16,5;19;18,4;16,5;15,9;12,7;86;86;86;100;6;1,7;
2017-10-30;1200;,4;922,3;1011,824991;922,5;922;755,88;20;19,6;16,8;19,7;19;17;16,5;12,9;86;83;84;110;5,3;2,5;
2017-10-30;1300;0;922,1;1011,350211;922,6;922,1;697,512;21;20,4;17,1;20,4;19,5;17,4;16,6;13;84;81;81;130;5,3;1,4;
2017-10-30;1400;0;921,6;1010,611348;922,1;921,6;817,527;22;21;16,5;21,3;20,2;17,2;16,3;13;81;75;76;118;3,1;1,7;
2017-10-30;1500;0;921,2;1009,731625;921,6;921,2;1310,962;23;22,4;16,3;22,9;21;17,2;16,2;13,4;77;68;68;139;2,7;,3;
2017-10-30;1600;0;920,5;1009,215675;921,1;920,5;696,638;24;21,6;16,8;22,6;21,6;17,1;16,1;13,1;75;68;74;250;3,2;1,9;
2017-10-30;1700;0;920,1;1008,808626;920,5;920,1;613,899;24;21,5;16,9;21,9;21,4;17,1;16,6;13,1;75;73;75;241;4,6;2;
2017-10-30;1800;0;919,9;1008,463497;920,1;919,8;826,981;24;21,9;16,8;22;21,2;17,1;16,5;13,6;75;72;73;252;5,3;2;
2017-10-30;1900;0;919,5;1008,087838;919,9;919,5;739,141;24;21,7;17,2;22;21,4;17,2;16,6;13,3;76;72;76;220;4,8;,6;
2017-10-30;2000;0;919,9;1008,432091;919,9;919,5;515,496;24;22;17,1;22,1;21,7;17,6;17;13,1;76;74;74;297;2,2;,7;
2017-10-30;2100;0;919,5;1008,056401;920,1;919,5;175,883;24;21,8;17,1;22,2;21,8;17,3;17;12,6;75;73;75;24;3,8;1,8;
2017-10-30;2200;0;919;1007,63406;919,5;919;,575;23;21,4;17,1;21,8;21,4;17,1;17;12,5;76;75;76;28;3,8;1,4;
2017-10-30;2300;0;919,2;1008,106105;919,3;919;-3,503;22;20,6;16,6;21,4;20,6;17,1;16,6;12,5;78;75;78;52;3,8;,4;
2017-10-31;0000;0;920,1;1009,029768;920,1;919,2;-3,491;22;20,8;16,6;20,8;20,5;16,7;16,5;12,5;78;77;77;321;1,9;,9;
2017-10-31;0100;0;920,2;1009,139434;920,3;919,8;-2,378;22;20,8;16,5;20,8;20,5;16,7;16,5;12,4;79;76;76;77;1,7;0;
2017-10-31;0200;0;919,9;1008,969038;920,3;919,9;-3,518;22;20,3;17,3;20,9;20,2;17,5;16,5;12,4;84;76;83;29;1,8;,5;
2017-10-31;0300;,2;919,4;1008,547844;919,9;919,4;-3,536;21;19,9;17,2;20,3;19,8;17,4;16,9;12,4;85;81;85;337;2,6;,7;
2017-10-31;0400;0;919,3;1008,53379;919,4;919,3;-3,439;21;19,6;16,7;19,9;19,6;17,2;16,7;12,4;85;83;83;251;3,4;2;
2017-10-31;0500;6;919,2;1008,840869;919,4;919,2;-1,739;21;18,3;16,4;19,6;18,3;17;16,4;12,4;89;84;89;216;5,5;2;
2017-10-31;0600;,6;919,2;1008,969894;919,4;919,1;-,755;20;17,9;16;18,3;17,8;16,4;15,9;12,3;89;89;89;200;5,3;,8;
2017-10-31;0700;,2;919,4;1009,092601;919,5;919,2;-1,243;20;18,2;16;18,3;17,9;16,3;16;12,3;89;87;87;295;2,1;,7;
2017-10-31;0800;0;919,8;1009,467161;919,8;919,3;-2,47;20;18,4;16;18,4;18,1;16;15,8;12,3;87;86;86;288;2;,4;
2017-10-31;0900;0;920,3;1009,951499;920,3;919,7;79,986;19;18,6;16,2;18,6;18,3;16,2;15,9;12,3;86;86;86;268;1,5;,6;
2017-10-31;1000;0;921,3;1011,048915;921,3;920,3;300,402;20;18,6;15,6;18,7;18,5;16,3;15,6;12,5;86;83;83;231;4,1;1,6;
2017-10-31;1100;0;922,2;1011,587405;922,2;921,3;994,807;21;20;15,7;20;18,6;16,3;15,5;13,1;83;76;76;231;3,4;1,7;
2017-10-31;1200;0;922,9;1012,355255;923;922,2;1304,326;22;20;14,5;20,3;19,4;15,9;14,4;13,3;77;69;70;224;6,3;3,1;
2017-10-31;1300;0;923,3;1012,507286;923,3;922,9;1207,191;22;20,9;14,8;20,9;20;14,8;13,6;13,7;71;66;68;238;6,3;1,8;
2017-10-31;1400;0;923,2;1012,239134;923,4;923,2;1605,122;23;21,4;13,9;21,8;20,5;15,2;13,9;14,2;69;62;63;184;6,4;3,4;
2017-10-31;1500;0;923,5;1012,536427;923,5;923,2;2173,895;24;21,5;14,4;23,1;21,3;14,9;13,6;13,6;64;57;64;199;8,1;3,1;
2017-10-31;1600;0;923,4;1012,205951;923,7;923,4;1967,364;25;22,2;13,8;22,8;21,6;15;13,6;13,7;64;57;59;209;7,4;3,1;
2017-10-31;1700;0;923,2;1012,175895;923,5;923,2;1205,267;25;21,6;14,6;22,8;21,6;14,6;13,6;13,7;64;58;64;185;7,4;3,7;
2017-10-31;1800;0;923,5;1013,205639;923,5;923,2;899,616;24;19,4;14,7;21,6;19,4;15;14,3;13,2;75;64;75;170;11,2;5,6;
2017-10-31;1900;0;923,7;1013,48934;923,8;923,5;407,417;23;19,2;14,2;19,6;19,2;15;14,2;13;76;72;73;175;11,2;5;
2017-10-31;2000;0;924,1;1014,121678;924,1;923,6;311,966;22;18,6;14,1;19,2;18,5;14,5;14;12,7;76;72;75;171;10;4,4;
2017-10-31;2100;0;924,8;1015,084307;924,8;924,1;79,709;21;18;13,2;18,7;18;14,1;13,1;12,5;76;73;73;168;9,2;4,7;
2017-10-31;2200;0;925,6;1016,157855;925,6;924,8;3,4;20;17,4;13,4;18;17,2;13,4;12,8;12,5;78;72;78;165;9;2,4;
2017-10-31;2300;0;926,3;1017,057209;926,3;925,6;-2,375;19;17;12,5;17,4;17;13,4;12,3;12,4;78;74;75;172;7,6;3;
2017-11-01;0000;0;926,8;null;926,8;926,3;-2,246;19;16,9;12,7;17,1;16,9;12,7;12,4;12,4;76;74;76;163;7,3;3,9;
2017-11-01;0100;0;927,4;1018,429296;927,5;926,8;-2,95;19;16,5;12,7;16,9;16,5;12,8;12,6;12,4;78;76;78;164;7,8;2,7;
2017-11-01;0200;0;927,5;1018,506198;927,7;927,4;-2,487;18;16,6;12,2;16,8;16,5;12,8;12,2;12,4;78;75;75;154;7,8;2,8;
2017-11-01;0300;0;927,2;1018,44065;927,6;927,1;-2,949;18;15,8;12,5;16,6;15,8;12,5;11,9;12,4;81;74;81;125;6,7;2,3;
2017-11-01;0400;0;926,5;1017,704836;927,2;926,5;-3,507;18;15,7;12,1;15,9;15,7;12,6;12,1;12,4;81;79;79;150;5,9;2;
2017-11-01;0500;0;926,5;1017,704836;926,6;926,4;-2,978;17;15,7;11,7;15,9;15,5;12,1;11,7;12,3;79;77;77;132;5,7;2,5;
2017-11-01;0600;,8;926,6;1018,146726;926,6;926,5;-2,88;17;14,7;12,8;15,7;14,6;12,8;11,8;12,3;89;77;89;125;5,6;2,5;
2017-11-01;0700;,2;926,7;1018,223289;926,7;926,5;-2,388;16;14,8;12,8;14,9;14,6;12,9;12,8;12,3;89;88;88;120;6,2;2,1;
2017-11-01;0800;0;927,1;1018,662794;927,2;926,7;-2,983;16;14,8;11,9;15;14,8;12,8;11,9;12,3;88;83;83;104;4,9;2,7;
2017-11-01;0900;0;927,6;1019,17885;927,6;927,1;129,077;16;14,9;11,8;14,9;14,6;11,8;11,5;12,3;83;82;82;108;5,6;2,7;
2017-11-01;1000;0;928,3;1019,582701;928,3;927,6;707,84;17;16;11,6;16,1;14,9;11,9;11,3;13;82;75;75;113;7,1;2,6;
2017-11-01;1100;0;928,8;1019,507439;928,8;928,3;2034,452;19;17,9;10,7;17,9;16;12,1;10,6;13,7;75;63;63;123;8;3,2;
2017-11-01;1200;0;929,2;1019,848646;929,2;928,8;2192,515;20;18,2;11,7;18,7;17,4;11,9;10,4;13,7;66;61;66;141;8,2;3,4;
2017-11-01;1300;0;929,6;1020,680537;929,6;929,1;1920,266;21;17;12;19;17;13;11,4;13,7;73;63;73;143;8,1;3,8;
2017-11-01;1400;0;929,5;1020,047722;929,6;929,4;1963,877;21;18,6;12,4;18,9;16,8;12,8;11,5;14,3;73;65;67;135;7,9;3,4;
2017-11-01;1500;0;929,1;1019,285048;929,5;929,1;2752,079;22;19,6;11,6;19,8;18,6;12,5;11,1;14,3;67;58;60;141;8,2;3;
2017-11-01;1600;0;928,6;1018,287432;929,1;928,6;null;23;21;11,8;21;19,6;12,9;10,7;14,2;62;54;56;154;8,7;3,9;
2017-11-01;1700;0;928,1;1017,707251;928,6;928;2831,291;24;21,1;10,8;21,4;19,8;11,9;9,8;13,7;57;51;52;136;8,3;2,6;
2017-11-01;1800;0;927,5;1016,922075;928,1;927,5;3175,86;24;21,5;9,9;22,2;20,8;11,9;9,3;14,2;56;46;48;135;8,7;3,1;
2017-11-01;1900;0;927,6;1017,318563;927,6;927,4;2233,492;25;20,6;9,4;21,8;20,2;10,5;8,9;14,3;52;46;49;156;9,2;4;
2017-11-01;2000;0;928;1018,271991;928;927,5;1491,201;24;19;7,9;20,7;19;9,9;7,8;13,3;51;46;49;166;9,4;4,4;
2017-11-01;2100;0;928,6;1019,451366;928,6;928;374,477;23;17,4;7,6;19,2;17,4;8,1;6,5;12,7;53;47;53;157;10,4;4,2;
2017-11-01;2200;0;929,4;1020,625606;929,4;928,6;7,754;20;16,5;8,1;17,4;16,4;8,1;6,9;12,5;58;51;58;148;9,2;2,7;
2017-11-01;2300;0;930;1021,549377;930;929,4;-1,816;19;15,7;9,8;16,5;15,7;9,8;8,1;12,4;68;58;68;131;8,3;3,4;
2017-11-02;0000;0;930,9;null;930,9;930;-1,54;18;15,5;10,3;15,7;15,4;10,3;9,8;12,4;71;68;71;126;9,1;3,8;
2017-11-02;0100;0;931,1;1022,790918;931,2;930,9;-1,942;18;15,6;10,6;15,7;15,4;10,7;10,3;12,4;73;71;72;127;8;3,4;
2017-11-02;0200;0;931,1;1022,890833;931,3;931,1;-2,512;17;15,3;10,5;15,6;15,3;10,7;10,4;12,4;73;71;73;121;8,3;4;
2017-11-02;0300;0;930,6;1022,47503;931,1;930,6;-3,443;17;14,9;10,1;15,3;14,9;10,6;10,1;12,4;74;73;73;120;7,9;3,5;
2017-11-02;0400;0;930,1;1021,925667;930,6;930,1;-2,745;17;14,9;9,9;15,1;14,9;10,2;9,9;12,4;73;72;72;109;8,2;3,8;
2017-11-02;0500;0;929,5;1021,299824;930,1;929,5;-2,12;17;14,8;10;14,9;14,8;10,1;9,8;12,4;73;72;73;109;9,7;3,9;
2017-11-02;0600;0;929,3;1021,080071;929,5;929,3;-2,28;16;14,8;10;14,9;14,7;10;9,9;12,3;73;72;73;109;7,5;3,7;
2017-11-02;0700;0;929,5;1021,299824;929,5;929,3;-2,265;16;14,8;10,1;14,9;14,7;10,2;10;12,3;74;73;74;116;6,7;3,1;
2017-11-02;0800;0;929,9;1021,806217;929,9;929,5;-3,236;16;14,6;10;14,8;14,5;10,1;10;12,3;74;74;74;109;7,6;2,9;
2017-11-02;0900;0;930,4;1022,32216;930,5;929,8;116,676;16;14,7;10,1;14,7;14,5;10,1;10;12,3;75;74;74;108;6,5;3,3;
2017-11-02;1000;0;930,7;1022,285066;930,7;930,4;852,749;17;15,8;9,6;16;14,6;10,1;9,5;13;74;66;67;88;7,9;4,3;
2017-11-02;1100;0;931;1021,922293;931;930,7;2006,237;18;17,9;10,5;17,9;15,7;10,5;9,6;13,7;67;61;62;94;7,9;3,3;
2017-11-02;1200;0;931,1;1021,706021;931,2;931;3035,178;20;18,9;10,4;19,4;17,5;10,8;9,9;14,2;62;56;58;105;8,1;4,4;
2017-11-02;1300;0;930,9;1021,001964;931,1;930,9;3966,78;22;20,4;10,2;21;18,7;11,8;9,9;14,2;58;52;52;88;9,1;3,7;
2017-11-02;1400;0;930,6;1020,035009;931;930,5;null;23;22,4;11,3;22,4;20,1;11,9;10,2;14,2;56;50;50;99;8;2,8;
2017-11-02;1500;0;930,1;1019,486957;930,6;930,1;null;24;22,4;10,3;23,4;21,2;12,4;10;14,2;53;45;47;92;7,6;2,9;
2017-11-02;1600;0;929,1;1017,576251;930,1;929,1;null;25;25;11,2;25;22,2;12;9,5;14,2;50;39;42;123;7,5;2,1;
2017-11-02;1700;0;928,2;1016,343118;929,1;928,1;null;27;25,8;12,4;25,9;24,5;12,7;8,7;13,7;45;35;43;145;7,2;3,1;
2017-11-02;1800;0;927,8;1016,401166;928,2;927,8;3380,703;28;24,2;13,1;25,8;23,8;13,9;11,5;14,2;52;42;50;144;7,7;3,1;
2017-11-02;1900;0;927,8;1016,997502;927,8;927,7;2477,618;28;22,3;12,4;24,2;22,2;13,4;12,3;14,1;55;49;53;150;7,9;3,2;
2017-11-02;2000;0;927,6;1017,350549;927,7;927,6;1408,066;27;20,5;12,3;22,5;20,5;12,9;12,1;13,2;59;53;59;162;7;3,7;
2017-11-02;2100;0;927,7;1017,942808;927,8;927,6;337,095;25;19;12,7;20,6;19;12,7;12,2;12,7;67;59;67;146;8,2;2,4;
2017-11-02;2200;0;927,9;1018,519544;927,9;927,7;4,158;22;17,9;12,6;19,1;17,9;12,9;12,4;12,5;71;67;71;132;6,7;2,3;
2017-11-02;2300;0;928,3;1019,187543;928,3;927,9;-2,964;21;17,2;12,3;18;17,2;12,8;12,2;12,5;73;71;73;106;7,3;3,5;
2017-11-03;0000;0;928,8;null;928,8;928,3;-3,065;20;17,1;11,7;17,3;17;12,4;11,6;12,4;73;70;71;107;7,3;3,8;
2017-11-03;0100;0;929;1020,120435;929;928,7;-3,113;19;16,7;11,9;17,1;16,7;11,9;11,4;12,4;73;70;73;96;6,9;2,4;
2017-11-03;0200;0;928,5;1019,670239;929;928,5;-3,54;19;16,4;12,4;16,7;16,4;12,4;11,9;12,4;77;73;77;96;5,5;2,9;
2017-11-03;0300;0;928,5;1019,901716;928,5;928,3;-3,54;18;15,7;11,7;16,4;15,7;12,4;11,7;12,4;77;76;77;78;5,4;1,8;
2017-11-03;0400;0;928,2;1019,671717;928,5;928,2;-3,54;17;15,4;11,7;15,7;15,4;11,8;11,7;12,4;79;77;79;97;4,5;2,1;
2017-11-03;0500;0;927,8;1019,398595;928,2;927,8;-3,54;17;14,9;11,7;15,4;14,9;11,8;11,7;12,3;81;79;81;92;4,5;2,4;
2017-11-03;0600;0;927,6;1019,07902;927,9;927,6;-3,54;17;15,2;12,1;15,3;14,9;12,1;11,8;12,3;82;81;82;75;6,6;3,1;
2017-11-03;0700;0;927;1018,45308;927,6;927;-3,489;17;15,1;12,2;15,3;15,1;12,2;12,1;12,3;83;82;83;79;7,3;2,4;
2017-11-03;0800;0;927;1018,486335;927,1;926,8;-3,397;16;15;12,3;15,2;15;12,4;12,2;12,3;83;83;83;81;6,1;3;
2017-11-03;0900;0;927,3;1018,716217;927,4;927;80,127;16;15,3;12,6;15,3;15;12,6;12,3;12,3;84;83;84;69;6,1;2;
2017-11-03;1000;0;927,7;1018,989853;927,7;927,3;734,665;17;15,8;12,6;16,6;15,3;13;12,3;12,9;84;78;81;94;6;2,9;
2017-11-03;1100;0;927,9;1018,324314;928,1;927,7;1819,819;19;18,5;13;18,9;15,8;14;12,6;13,7;82;69;71;75;6,4;2,2;
2017-11-03;1200;0;927,7;1017,300507;927,9;927,7;3075,642;21;21;13,7;21,3;18,3;14,1;12,7;14,2;72;60;63;63;5,4;1,6;
2017-11-03;1300;0;926,8;1015,461658;927,7;926,8;3843,992;24;23,7;13,8;24,1;21;15,1;13;14,1;63;52;54;82;4,6;1,8;
2017-11-03;1400;0;926;1013,719348;926,8;926;null;26;26,5;14,5;26,7;23,7;15,3;13,5;14,1;56;45;48;52;4,6;1,4;
2017-11-03;1500;0;925;1011,986992;926;925;null;28;28,6;12,1;29,2;25,8;16;12;14,1;49;36;36;273;5,4;2,3;
2017-11-03;1600;0;924,3;1011,010837;925;924,3;null;30;29,3;11,1;29,8;28,4;14,4;10,7;14,1;41;31;32;4;5,4;1,4;
2017-11-03;1700;0;923,2;1009,390523;924,3;923,2;3176,415;31;30,7;10,3;31;28,8;12;10;14,1;36;28;28;311;8,9;1,6;
2017-11-03;1800;0;922,4;1008,367963;923,3;922,4;3394,668;32;31,2;9,7;31,2;29,7;11,1;9,2;14,1;31;26;26;347;8,9;1,9;
2017-11-03;1900;0;921,9;1008,236464;922,4;921,9;1367,321;33;29,8;9,2;31,2;29,6;10;8,4;13,3;29;26;28;16;6,1;2;
2017-11-03;2000;0;921,9;1008,117455;922;921,8;985,479;32;30,2;8,5;30,5;29,7;9,3;7,7;13,1;28;24;26;350;4,5;1,1;
2017-11-03;2100;0;921,9;1008,836467;921,9;921,6;319,753;32;27,8;13,6;30,6;27,8;13,9;8,4;12,7;42;26;42;155;5;1,8;
2017-11-03;2200;0;922,8;1010,522411;922,9;921,9;1,121;30;25,5;16;27,9;25,5;16;12,1;12,5;56;38;56;171;5;,9;
2017-11-03;2300;0;923,6;1011,769059;923,6;922,8;-3,54;28;24,3;16,1;25,5;24,3;16,2;16;12,5;60;56;60;152;3,2;1,2;
2017-11-04;0000;0;924;null;924,3;923,6;-3,54;26;23,2;15,9;24,3;23,2;16,1;15,9;12,5;63;60;63;179;3,1;1,6;
2017-11-04;0100;0;924,5;1013,191736;924,5;924;-3,533;25;22,9;15,3;23,2;22,8;15,9;15,3;12,5;64;62;62;178;3;,3;
2017-11-04;0200;0;924,9;1013,598756;924,9;924,4;-3,5;25;23;16;23,1;22,9;16;15,1;12,4;65;61;65;252;3,2;1,9;
2017-11-04;0300;0;925;1013,928314;925;924,6;-3,488;24;22,3;15,7;22,9;22,3;16;15,6;12,4;66;65;66;253;8,7;4,3;
2017-11-04;0400;0;924,1;1013,036303;925;924,1;-3,299;24;22;16,5;22,3;22;16,5;15,7;12,4;71;66;71;261;8,7;2,4;
2017-11-04;0500;0;922,6;1011,739654;924,2;922,6;-3,497;23;20,9;16,7;22;20,9;16,7;16,4;12,4;77;71;77;288;8;1,4;
2017-11-04;0600;0;921,4;1010,10791;922,6;921,4;-3,525;23;21,9;15,4;22;20,9;16,7;15,4;12,4;77;67;67;358;4,2;1,4;
2017-11-04;0700;0;921,5;1010,24902;921,8;921,2;-3,506;23;21,8;15,4;22,1;21,5;15,7;15,3;12,4;69;66;67;340;3,4;,8;
2017-11-04;0800;0;921,7;1010,531328;921,7;921,3;-3,512;23;21,6;15,3;22;21,5;15,4;15,3;12,3;68;66;67;113;3,8;,6;
2017-11-04;0900;0;921,8;1010,54642;922,1;921,6;93,332;23;21,9;15,3;21,9;21,6;15,3;15,2;12,4;67;66;66;11;6,8;2,3;
2017-11-04;1000;0;922,5;1011,250845;922,5;921,8;727,861;23;22,1;15,9;22,1;21,7;15,9;15,3;13;69;66;68;338;10,4;3,3;
2017-11-04;1100;0;922,4;1011,046951;922,6;922,3;946,409;24;22,4;15,9;22,6;21,8;16;15,6;13,3;69;66;67;330;9;3,4;
2017-11-04;1200;0;922,5;1010,781421;922,6;922,3;1758,621;25;23,6;15,9;23,8;22,4;16,5;15,8;13,8;67;62;62;333;11,1;4,5;
2017-11-04;1300;0;922,4;1009,961704;922,7;922,3;3242,864;27;25,9;15,7;26;23,6;16,5;15,5;14,1;63;53;53;326;12,2;5,7;
2017-11-04;1400;0;922,3;1009,516634;922,5;922,1;3717,626;28;27;15,6;27;25,7;16,3;15,4;14,1;55;50;50;321;12,9;5,6;
2017-11-04;1500;0;922;1009,097218;922,3;921,8;null;29;27,3;15,5;27,9;26,5;16,2;15,1;14,1;51;47;49;321;15,9;6,9;
2017-11-04;1600;0;921,5;1008,640982;922;921,4;3366,65;29;27;15,7;28;26,8;16,1;15,2;14,2;51;47;50;315;15,5;6,4;
2017-11-04;1700;0;921;1007,881785;921,5;920,9;2757,641;30;27,7;15,8;27,9;27;16,5;15,5;14,2;51;48;49;329;12,4;4,5;
2017-11-04;1800;0;919,9;1006,347477;921;919,9;2397,762;30;28,8;15,7;28,9;27,2;16;15;14,2;50;45;45;321;12,9;3,8;
2017-11-04;1900;0;920,1;1006,746293;920,3;919,9;1912,44;30;28,2;15,8;28,9;27,6;16;15,1;14,1;49;44;47;330;8,9;3,2;
2017-11-04;2000;0;920,3;1007,297191;920,3;919,9;612,203;30;27,1;15,4;28,3;27;15,8;15;13,1;49;46;49;332;8,1;3,8;
2017-11-04;2100;0;920,1;1007,321335;920,4;920,1;123,101;29;26,3;15,5;27,2;26,3;15,7;15,3;12,5;52;49;51;360;7,2;2,3;
2017-11-04;2200;0;921,8;1009,519527;921,8;920,1;-2,72;28;25,2;16,8;26,3;25,2;16,8;15,4;12,5;60;51;60;263;5,8;1,5;
2017-11-04;2300;18,4;924,1;1014,057101;924,3;921,8;2,663;24;18,8;17,1;25,2;18,5;17,2;16,4;12,5;90;60;90;243;14;3,5;
2017-11-05;0000;5,8;922;null;924,1;922;-,204;22;18,9;16,8;19,1;18,6;17,2;16,7;12,4;90;87;87;19;7,4;4,1;
2017-11-05;0100;,8;923,6;1013,187096;923,6;919,5;3,167;21;19,8;15,9;20,3;18,9;16,9;15,8;12,4;87;76;78;279;12,8;2,1;
2017-11-05;0200;0;922,2;1011,651299;923,7;922;2,5;21;19,8;15,4;20,4;19,6;15,8;15,4;12,4;78;73;76;347;8,5;2,1;
2017-11-05;0300;0;922,2;1011,651299;922,6;922,1;-2,409;21;19,8;15,1;19,9;19,7;15,6;15;12,4;77;74;74;295;6;,7;
